"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"FGF12-AS2","3",63.084989118047,1.2473760735061,0.352717286721172,3.53647558672726,0.000405503977836957,0.012557643031965,"UP",192515022,192516573,"+",52.64,580,NA,"FGF12 antisense RNA 2"
"ENSG00000284624","3",203.408518458679,1.23868694102269,0.351029826719661,3.52872276580623,0.000417570332484635,0.0127111338391604,"UP",125758965,125911791,"+",45.3,3256,NA,"novel transcript"
"LAMB2P1","3",63.9038821049847,1.16514293100908,0.344341116156826,3.38368808236781,0.000715192033716873,0.0161746519697128,"UP",49140086,49160851,"-",50.06,1799,NA,"laminin subunit beta 2 pseudogene 1"
"MPRIPP1","3",173.147354121213,1.15812459464585,0.21987264027754,5.26725195633244,1.38481084740728e-07,0.000186840828863678,"UP",44579938,44581026,"-",59.78,1089,NA,"myosin phosphatase Rho interacting protein pseudogene 1"
"SNORA7B","3",295.724117397053,1.08420813472118,0.38221594579799,2.83663763022125,0.00455913239294284,0.0429845051489579,"UP",129397210,129397348,"-",56.83,139,NA,"small nucleolar RNA, H/ACA box 7B"
"CAMK2N2","3",1771.225529347,1.06712739628476,0.309594943651279,3.44685020917768,0.000567162947974217,0.0145940142505095,"UP",184259213,184261553,"-",69.03,1452,240,"calcium/calmodulin dependent protein kinase II inhibitor 2"
"MST1","3",393.155194100126,1.0646237173881,0.347648892260491,3.06235325665985,0.00219604120133788,0.0286480326297508,"UP",49683947,49689501,"-",60.67,667,586,"macrophage stimulating 1"
"NBEAL2","3",995.989730660805,1.01279875881556,0.314233286109254,3.22307916947864,0.00126820496634446,0.0212878044906824,"UP",46979666,47009704,"+",59.9,8842,8265,"neurobeachin like 2"
"CELSR3","3",3311.47260121608,0.945401981370178,0.339604549917322,2.78383190566893,0.00537208672436805,0.0469653094021403,"UP",48636463,48662886,"-",59.87,11933,9939,"cadherin EGF LAG seven-pass G-type receptor 3"
"PLXND1","3",4575.38876771085,0.843913417353907,0.200214698694386,4.21504226641263,2.49731414602754e-05,0.00318400269728011,"UP",129555214,129606676,"-",58.3,1633,NA,"plexin D1"
"ZBTB47","3",4594.07305791907,0.789863933445883,0.228034089692467,3.4637976037316,0.0005326070828616,0.0142387965008821,"UP",42653697,42667580,"+",61.24,5494,2244,"zinc finger and BTB domain containing 47"
"GPR156","3",76.1854982047889,0.787617650018445,0.285303586856317,2.76063003166904,0.00576899874648413,0.0489919254503038,"UP",120164645,120285222,"-",41.05,4154,237,"G protein-coupled receptor 156"
"LINC02614","3",287.061539783185,0.784127779670459,0.277071949867885,2.83005111143279,0.00465405685320442,0.043561539880651,"UP",125782336,125916427,"-",44.68,614,NA,"long intergenic non-protein coding RNA 2614"
"RBM6","3",5383.81660760286,0.727310290963009,0.228682332317007,3.18043936142294,0.00147051911578454,0.0229014651219349,"UP",49940007,50100045,"+",44.14,2260,1806,"RNA binding motif protein 6"
"ADCY5","3",4995.83209605101,0.70984764400512,0.226442445446083,3.13478174379696,0.00171982015310071,0.0248500190140332,"UP",123282296,123449090,"-",51.17,6643,3948,"adenylate cyclase 5"
"NT5DC2","3",1152.13941066034,0.708934992521938,0.253339649127617,2.79835783685333,0.0051363174342701,0.0457726505030422,"UP",52524385,52535054,"-",61.51,670,585,"5'-nucleotidase domain containing 2"
"ITGA9-AS1","3",917.37727022132,0.647558308186179,0.212181202167541,3.05191176961501,0.00227388928230125,0.0292377916968304,"UP",37693655,37861848,"-",44.52,1466,NA,"ITGA9 antisense RNA 1"
"ATP11B","3",2042.22757121827,-0.348631624439478,0.113646722646416,-3.06767864766466,0.00215728469725363,0.0282852816255904,"DOWN",182793503,182923011,"+",36.01,963,588,"ATPase phospholipid transporting 11B (putative)"
"PHC3","3",6527.44960798632,-0.413893818636605,0.108706256192601,-3.80745168799931,0.000140406157391406,0.00701496320889336,"DOWN",170086732,170181749,"-",37.75,913,485,"polyhomeotic homolog 3"
"DCP1A","3",1359.10458512931,-0.429769973841049,0.127568456568593,-3.368936063046,0.000754589306378928,0.0167089481601835,"DOWN",53283429,53347586,"-",41.18,5926,1749,"decapping mRNA 1A"
"SLC25A38","3",879.35601363447,-0.440441088691219,0.15729116727433,-2.80016415621768,0.00510766251682912,0.0456827961134146,"DOWN",39383370,39397351,"+",46.4,2101,915,"solute carrier family 25 member 38"
"UBXN7","3",4821.4254527847,-0.441147380736664,0.155055461144257,-2.84509411975009,0.00443983020456935,0.0424769514745705,"DOWN",196347659,196432430,"-",42.27,10430,1404,"UBX domain protein 7"
"PDE12","3",1929.45869350896,-0.482817459748186,0.168877077692362,-2.85898753309622,0.0042499548680014,0.041330682926209,"DOWN",57556274,57656480,"+",40.91,8780,1830,"phosphodiesterase 12"
"SLC25A36","3",2384.50484082389,-0.488251103985681,0.162630644385786,-3.00220850645756,0.00268028525347077,0.0317526707682303,"DOWN",140941830,140980995,"+",35.48,4638,933,"solute carrier family 25 member 36"
"MYNN","3",550.69992175056,-0.493261872236159,0.168625099761312,-2.92519840127221,0.003442366758544,0.0364044960306713,"DOWN",169773396,169789716,"+",36.36,4969,1833,"myoneurin"
"CAPN7","3",1570.56692537224,-0.543511159818875,0.134647207684161,-4.03655723105509,5.4241298460773e-05,0.00431539488346137,"DOWN",15206152,15252916,"+",37.11,781,111,"calpain 7"
"PDCD6IP","3",3865.63220490137,-0.545696812875114,0.186599582272989,-2.92442676574043,0.00345091270301821,0.0364477862103228,"DOWN",33798571,33869707,"+",36.87,5884,2607,"programmed cell death 6 interacting protein"
"IQCB1","3",816.875383291067,-0.545997267741005,0.19673781209519,-2.77525332790033,0.00551587244054152,0.0477989576664053,"DOWN",121769761,121835079,"-",36.52,2577,1797,"IQ motif containing B1"
"DBR1","3",329.936555055343,-0.56095585576738,0.151169402478577,-3.71077643074548,0.00020662452900694,0.0087082139390573,"DOWN",138160988,138174949,"-",39.42,2702,NA,"debranching RNA lariats 1"
"ACAP2","3",4285.38979077639,-0.565660861602245,0.189229900452736,-2.98927843987071,0.00279637172299902,0.0324223616934105,"DOWN",195274745,195443044,"-",38.17,7093,2337,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
"NCBP2","3",1960.81709549692,-0.574849409426989,0.202444323756311,-2.8395432322368,0.00451781728002739,0.0428448155634814,"DOWN",196935402,196942594,"-",44.02,771,NA,"nuclear cap binding protein subunit 2"
"EXOSC7","3",680.895178343904,-0.585144133945166,0.162573152378461,-3.59926670169368,0.000319115779104449,0.0111074202493316,"DOWN",44975241,45036066,"+",46.87,1593,NA,"exosome component 7"
"TFG","3",2413.03743728011,-0.587105173501877,0.195073349815472,-3.00966366783184,0.00261537125783616,0.0314637833623127,"DOWN",100709295,100748964,"+",36.42,1804,1191,"trafficking from ER to golgi regulator"
"DHX36","3",2595.54207877474,-0.591013403852312,0.197577110334241,-2.99130502947682,0.00277787862947296,0.0322698235026095,"DOWN",154272546,154324487,"-",35.49,6723,3027,"DEAH-box helicase 36"
"DZIP3","3",4861.44123806137,-0.610931836468247,0.216002410006966,-2.82835657457963,0.00467876608750906,0.0436753432849656,"DOWN",108589705,108694840,"+",35.7,5304,3627,"DAZ interacting zinc finger protein 3"
"GLT8D1","3",923.381102875438,-0.611878008183846,0.177554155424017,-3.44614862278284,0.000568637528864956,0.0145940142505095,"DOWN",52694486,52706032,"-",44.5,1856,1116,"glycosyltransferase 8 domain containing 1"
"PIK3CA","3",2521.22246751814,-0.612157995117623,0.187842864876269,-3.25888340513144,0.00111851626154174,0.020098391011626,"DOWN",179148114,179240093,"+",35.78,245,63,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"PRKCI","3",1673.3125804488,-0.613846934636446,0.187271402349471,-3.27784662759631,0.0010460221385628,0.019416033340967,"DOWN",170222424,170305977,"+",39.8,4887,1791,"protein kinase C iota"
"LRRC58","3",2961.71225510947,-0.614279176780946,0.199958759925578,-3.07202933749725,0.00212608828123316,0.0280992192185275,"DOWN",120324509,120349354,"-",38.96,7918,1116,"leucine rich repeat containing 58"
"ANO10","3",988.409071387019,-0.617166722027974,0.211004168928211,-2.92490297780774,0.00344563632602207,0.0364231469323295,"DOWN",43354859,43691594,"-",40.85,570,NA,"anoctamin 10"
"SLC33A1","3",680.0968210305,-0.618919103216163,0.168517937097101,-3.67271943792867,0.00023998291919513,0.00962273670303463,"DOWN",155821024,155854456,"-",39.66,9266,1650,"solute carrier family 33 member 1"
"HPS3","3",1318.14864933744,-0.622824986097106,0.171781026425717,-3.62569137614528,0.000288189376130568,0.0105608306834756,"DOWN",149129638,149173732,"+",38.65,2486,NA,"HPS3 biogenesis of lysosomal organelles complex 2 subunit 1"
"SRPRB","3",948.862682716833,-0.624935196913958,0.218727318446467,-2.85714286332692,0.00427473387688436,0.0414549773642041,"DOWN",133784023,133825772,"+",41.15,2837,816,"SRP receptor subunit beta"
"ATP2C1","3",5707.25319587254,-0.625999173198457,0.211309639130111,-2.96247334374087,0.00305178232562852,0.0338890759080126,"DOWN",130850595,131016712,"+",37.56,4888,2862,"ATPase secretory pathway Ca2+ transporting 1"
"TCAIM","3",1201.37839954111,-0.630403798071194,0.183868223189254,-3.42856306074336,0.000606785551211127,0.0149905161814018,"DOWN",44338119,44409451,"+",39.47,1998,213,"T cell activation inhibitor, mitochondrial"
"NECTIN3","3",1089.72512670795,-0.633412873996366,0.208442042231491,-3.03879614311643,0.00237525523394756,0.0300228008417064,"DOWN",111070071,111275563,"+",36.67,564,52,"nectin cell adhesion molecule 3"
"SACM1L","3",2197.98401947156,-0.636965789565714,0.216440323829926,-2.94291645056966,0.00325136152806909,0.0352792417756299,"DOWN",45689056,45745412,"+",38,571,NA,"SAC1 like phosphatidylinositide phosphatase"
"TBL1XR1","3",7230.248322102,-0.64020497489134,0.207374384710578,-3.0871940899781,0.0020205562116332,0.0273776876944317,"DOWN",177019340,177228000,"-",39.31,6888,NA,"TBL1X/Y related 1"
"NAA50","3",2802.406530342,-0.644228048330534,0.20429192016813,-3.15346807548894,0.00161342874693848,0.0241325835952098,"DOWN",113716458,113746300,"-",37.41,6112,510,"N-alpha-acetyltransferase 50, NatE catalytic subunit"
"NEPRO","3",1262.43037130294,-0.647023817426456,0.186430793356794,-3.47058447682605,0.000519326958040181,0.0140970166185856,"DOWN",113002444,113019861,"-",39.06,4820,1704,"nucleolus and neural progenitor protein"
"CTNNB1","3",11320.3231105706,-0.65499865634674,0.19686418435685,-3.32716008494182,0.000877359552673424,0.0179128147867015,"DOWN",41194741,41260096,"+",39.9,3278,2346,"catenin beta 1"
"IFT57","3",1231.16371429757,-0.659901661546392,0.194655351461752,-3.39010284891168,0.000698664064713098,0.0159792119730158,"DOWN",108160812,108222435,"-",35.23,3057,1290,"intraflagellar transport 57"
"COPB2","3",4414.592398019,-0.665363557489402,0.224464592696742,-2.96422500090394,0.00303446325829133,0.0337927718558799,"DOWN",139353946,139389736,"-",37.77,6315,NA,"COPI coat complex subunit beta 2"
"STT3B","3",2795.68240081547,-0.66923981776576,0.187307632866672,-3.57294471946123,0.000352989299823689,0.0115962772611844,"DOWN",31532638,31638548,"+",35.93,1888,NA,"STT3 oligosaccharyltransferase complex catalytic subunit B"
"TOP2B","3",10397.8477008753,-0.681549394312189,0.22000702168078,-3.09785291899041,0.00194928145534522,0.0267378664589672,"DOWN",25597978,25664909,"-",35.14,2073,NA,"DNA topoisomerase II beta"
"EMC3","3",1569.07875785803,-0.681893812900314,0.230407294391257,-2.95951486562913,0.00308123835730154,0.0340909565003179,"DOWN",9962682,10011202,"-",44.95,2353,786,"ER membrane protein complex subunit 3"
"TBC1D23","3",1433.9663861305,-0.697879069730408,0.214289755057708,-3.25670758054891,0.00112712482791276,0.0201482934869904,"DOWN",100260992,100325251,"+",36.47,587,568,"TBC1 domain family member 23"
"C3orf38","3",763.442977942584,-0.700508017326043,0.210152094957369,-3.33333825422081,0.000858105487755359,0.0176700747866807,"DOWN",88149959,88168729,"+",37.88,2414,990,"chromosome 3 open reading frame 38"
"THOC7","3",1060.63232656685,-0.705116703528422,0.21487121041169,-3.28157830999056,0.00103227855831048,0.0193115149203115,"DOWN",63833870,63863868,"-",39.87,892,615,"THO complex subunit 7"
"SEC22A","3",451.784269481549,-0.70750186243863,0.211730887552073,-3.34151464917762,0.000833226194878105,0.0174934103726752,"DOWN",123201927,123274136,"+",37.71,759,NA,"SEC22 homolog A, vesicle trafficking protein"
"EAF1","3",1195.74025510586,-0.711424524841485,0.238872213242035,-2.97826404832043,0.00289886130923545,0.0329782970955638,"DOWN",15427598,15450635,"+",43.46,1037,204,"ELL associated factor 1"
"TMA7","3",380.818460976105,-0.715605218483718,0.246467114624618,-2.90345111384787,0.00369074586115164,0.0379039569027215,"DOWN",48440257,48444208,"+",47.75,688,NA,"translation machinery associated 7 homolog"
"AZI2","3",910.244744773048,-0.724197550200894,0.260282683627134,-2.78235009762823,0.00539667893552208,0.0471206053193274,"DOWN",28315003,28349050,"-",34.16,439,229,"5-azacytidine induced 2"
"CNBP","3",8848.94021402147,-0.732093099351017,0.256724118988559,-2.85167245771576,0.0043489887983638,0.0419731217387178,"DOWN",129167827,129183922,"-",42.65,1626,513,"CCHC-type zinc finger nucleic acid binding protein"
"LSAMP","3",16731.2721752411,-0.733461307245172,0.252677181668317,-2.90276036166957,0.00369889553941888,0.0379074099645699,"DOWN",115802374,117997592,"-",37.08,9416,1017,"limbic system associated membrane protein"
"RYBP","3",1914.282239465,-0.735567348599087,0.210141596009668,-3.50034149624163,0.000464662478421687,0.0134269136237837,"DOWN",72371825,72446621,"-",38.33,7215,655,"RING1 and YY1 binding protein"
"MFSD1","3",813.775534827377,-0.737498582139801,0.212202084309174,-3.47545399726274,0.000509989453801779,0.0139362545671928,"DOWN",158732198,158829719,"+",40.83,566,350,"major facilitator superfamily domain containing 1"
"SS18L2","3",226.05800818391,-0.744243255352315,0.21493936652112,-3.46257303814648,0.000535036677641905,0.0142387965008821,"DOWN",42581840,42596934,"+",46.56,1047,234,"SS18 like 2"
"RIOX2","3",990.577074211113,-0.759351905770516,0.242605164167822,-3.12999069238788,0.00174811841915798,0.0250177467963047,"DOWN",97941818,97972457,"-",41.54,4854,1398,"ribosomal oxygenase 2"
"CLASP2","3",17825.7653149909,-0.761785422040417,0.26943199787771,-2.82737547151388,0.00469312647176151,0.0437410238327645,"DOWN",33496245,33718356,"-",36.82,6273,NA,"cytoplasmic linker associated protein 2"
"NR1D2","3",3596.61897559143,-0.764366463996166,0.200893597921528,-3.80483236849957,0.000141900257009503,0.00701496320889336,"DOWN",23945286,23980637,"+",40.67,5231,1740,"nuclear receptor subfamily 1 group D member 2"
"RAB5A","3",2892.37096473419,-0.767855826843644,0.268407537887104,-2.86078339262817,0.00422595673067571,0.0412142123497323,"DOWN",19947097,19985175,"+",39.79,2518,648,"RAB5A, member RAS oncogene family"
"RHOA","3",9088.72466405028,-0.770488184905796,0.25581646885548,-3.01187874397982,0.002596362862732,0.0313914541621659,"DOWN",49359139,49412998,"-",46.57,1944,564,"ras homolog family member A"
"TMEM41A","3",451.41103377587,-0.783689685600091,0.188656856589565,-4.15404825335906,3.26644245784925e-05,0.00361355354089549,"DOWN",185476496,185499057,"-",44.99,541,300,"transmembrane protein 41A"
"NSUN3","3",469.875889011481,-0.801368672182494,0.278671494169062,-2.87567508320864,0.00403164483105326,0.0400449124779688,"DOWN",94062980,94131832,"+",38.03,751,NA,"NOP2/Sun RNA methyltransferase 3"
"PDCD10","3",1055.03114243933,-0.803392039375444,0.273811889756906,-2.93410209501387,0.00334514156185991,0.035931720481534,"DOWN",167683298,167734939,"-",35.73,2133,639,"programmed cell death 10"
"EPM2AIP1","3",2937.98862261274,-0.809600829502866,0.205948281086909,-3.93108806361544,8.45622880454405e-05,0.00560335205114253,"DOWN",36985043,36993131,"-",38.4,8089,1824,"EPM2A interacting protein 1"
"TRMT10C","3",577.911190860741,-0.813209988792039,0.289292300169102,-2.81103226154546,0.00493828340436947,0.0448001959557689,"DOWN",101561868,101566446,"+",41.21,1813,1212,"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
"UBE2E2","3",1601.62635252188,-0.820205441313782,0.200723950015421,-4.08623605329991,4.38427732312086e-05,0.00392733819766671,"DOWN",23203020,23591794,"+",37.68,1248,606,"ubiquitin conjugating enzyme E2 E2"
"EIF5A2","3",504.289833606318,-0.824650722323437,0.290499255802393,-2.83873609261289,0.00452925994026239,0.0428746304951805,"DOWN",170888418,170908644,"-",38.2,5534,462,"eukaryotic translation initiation factor 5A2"
"KPNA4","3",4641.16858905569,-0.83253408097153,0.19095627867247,-4.35981517213948,1.30172344680603e-05,0.00220164218772382,"DOWN",160495007,160565571,"-",37.19,8952,1566,"karyopherin subunit alpha 4"
"BRK1","3",1327.18415976432,-0.833664432797326,0.238739185462917,-3.49194637311359,0.0004795145095861,0.0136441622692346,"DOWN",10115675,10127190,"+",44.91,1150,228,"BRICK1 subunit of SCAR/WAVE actin nucleating complex"
"SSR3","3",2856.21574206375,-0.840370863700083,0.243549567167455,-3.45051265528334,0.000559522933763943,0.0144888883040843,"DOWN",156539553,156555149,"-",38.6,4236,558,"signal sequence receptor subunit 3"
"SLC9A9","3",1122.17280570673,-0.8411568112149,0.260239085489077,-3.23224626167927,0.00122821159450769,0.021004304333227,"DOWN",143265222,143848485,"-",39.27,3564,1938,"solute carrier family 9 member A9"
"RAB7A","3",12610.8406297437,-0.844681839507957,0.269507287542933,-3.13417068313375,0.00172340578405741,0.0248500190140332,"DOWN",128693669,128825942,"+",45.18,2131,624,"RAB7A, member RAS oncogene family"
"NKIRAS1","3",1848.19981578507,-0.846957548092864,0.288882596609671,-2.93183998632235,0.00336960313424594,0.0360613505416637,"DOWN",23889951,23946591,"-",42.73,4069,579,"NFKB inhibitor interacting Ras like 1"
"SNX4","3",1227.03186305401,-0.847608021165424,0.29404237384712,-2.88260501394985,0.00394401647701073,0.0395287813527493,"DOWN",125446650,125520202,"-",40.09,2512,1353,"sorting nexin 4"
"CADM2","3",13650.1364175073,-0.849170810698958,0.272532315146322,-3.11585365663166,0.00183413270180239,0.0257609370068482,"DOWN",84958989,86074429,"+",34,551,NA,"cell adhesion molecule 2"
