"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"MTCL1","18",1816.13248227996,0.928570947635495,0.283148905413905,3.27944388934902,0.00104011891625409,0.0377406233460687,"UP",8705556,8832778,"+",45.47,7013,5718,"microtubule crosslinking factor 1"
"CCDC68","18",141.609222320772,0.834560561865822,0.267497046938661,3.11988700965806,0.00180920424044499,0.0494076815214825,"UP",54901509,54959461,"-",39.73,4085,1008,"coiled-coil domain containing 68"
"CTIF","18",7729.83379212883,0.469748552423135,0.148634914933812,3.16041861787532,0.00157542609195413,0.0458522929723255,"UP",48539031,48863217,"+",50.34,5765,1797,"cap binding complex dependent translation initiation factor"
"SS18","18",2780.98016440165,-0.512918961503498,0.160631372686641,-3.19314311348193,0.00140733179357264,0.0435015576810021,"DOWN",26016253,26091217,"-",35.21,3402,1257,"SS18 subunit of BAF chromatin remodeling complex"
"AMH","19",155.466337215512,2.21545976524803,0.482222966129485,4.59426431517809,4.34278643007452e-06,0.00179300287859413,"UP",2249309,2252073,"+",71.68,534,NA,"anti-Mullerian hormone"
"ENSG00000286460","19",39.9752577701535,1.80337630949393,0.564633496858706,3.19388828244671,0.00140370427583826,0.0434698996356263,"UP",2721710,2724517,"+",61.89,2520,NA,"novel transcript"
"COL5A3","19",2626.4969056533,1.71248683387701,0.4059643551546,4.21831821472319,2.46131292418757e-05,0.00491977804829757,"UP",9959561,10010504,"-",52.35,6207,5238,"collagen type V alpha 3 chain"
"GPR4","19",354.755947167318,1.41905823754002,0.425322522899558,3.33642861860653,0.000848622179809135,0.0339814172861982,"UP",45589764,45602212,"-",53,3052,1089,"G protein-coupled receptor 4"
"CDC42EP5","19",44.9334340985017,1.34471551153733,0.408150901979343,3.29465279879593,0.000985433535231093,0.0370665570839081,"UP",54465026,54473296,"-",54.27,896,447,"CDC42 effector protein 5"
"SHANK1","19",14414.2163671566,1.33329886278722,0.380699719896994,3.5022323188154,0.000461377130502674,0.024277511980155,"UP",50659255,50719802,"-",56.45,9636,6486,"SH3 and multiple ankyrin repeat domains 1"
"SRRM5","19",124.107528394622,1.33326014830217,0.392664393132151,3.39541901843253,0.000685236415488037,0.0300782721324749,"UP",43596617,43614498,"+",50.64,2698,2148,"serine/arginine repetitive matrix 5"
"FUT1","19",184.976135416143,1.31598524793825,0.326620830342742,4.02909161230565,5.59927962110772e-05,0.0075035841812665,"UP",48748011,48755390,"-",55.87,3425,1098,"fucosyltransferase 1 (H blood group)"
"ENSG00000261342","19",158.696326346715,1.24408749233593,0.390314138528977,3.18740053082541,0.00143557826195584,0.0439320072014925,"UP",2727743,2729327,"-",59.18,1585,NA,"novel transcript"
"TTC9B","19",1589.83200316543,1.1578225690205,0.22777906604269,5.08309472479575,3.71334395397947e-07,0.00052766416042436,"UP",40216058,40218384,"-",63.9,828,720,"tetratricopeptide repeat domain 9B"
"GRIN2D","19",502.246035159826,1.14272060691551,0.24278778012777,4.70666442237801,2.51802902562964e-06,0.0014798676956462,"UP",48393668,48444931,"+",52.92,5511,4011,"glutamate ionotropic receptor NMDA type subunit 2D"
"MAP3K10","19",5750.85599462854,1.12014930153696,0.312203035534733,3.58788728501118,0.000333368339553464,0.0204456296193735,"UP",40191426,40215575,"+",53.37,3754,2865,"mitogen-activated protein kinase kinase kinase 10"
"ANKRD24","19",1488.3963612743,1.0631652223011,0.232883918643692,4.56521527331271,4.9898202580275e-06,0.0019156157581056,"UP",4182689,4224814,"+",53.64,3838,3441,"ankyrin repeat domain 24"
"MBD3","19",1622.78958776758,1.02233238510181,0.277987883364081,3.6776149115926,0.0002354250256717,0.0168875623614056,"UP",1573596,1592865,"-",58.14,5518,780,"methyl-CpG binding domain protein 3"
"HOOK2","19",1233.28598021656,0.922664367212012,0.229039098155181,4.02841425173128,5.61543346071793e-05,0.0075035841812665,"UP",12763003,12872740,"-",53.64,2547,513,"hook microtubule tethering protein 2"
"TMEM91","19",180.546856989163,0.909499995003029,0.277575731670679,3.27658325722105,0.0010507132931627,0.0378153395653945,"UP",41350911,41384083,"+",52.68,1843,399,"transmembrane protein 91"
"P2RY11","19",216.678935329689,0.893098767383839,0.281329125838942,3.17456916243763,0.00150059124646262,0.045081686220397,"UP",10111693,10115372,"+",62.34,1788,1125,"purinergic receptor P2Y11"
"C2CD4C","19",443.431976857189,0.856808713496634,0.21892317949624,3.91374141133991,9.08769556967312e-05,0.00988287636476184,"UP",405445,409147,"-",68.43,3099,1266,"C2 calcium dependent domain containing 4C"
"ZNF865","19",1182.01998379844,0.837420583924532,0.181210201704531,4.62126622037523,3.81404962753799e-06,0.00174266851852365,"UP",55605647,55617269,"+",57.91,3763,3180,"zinc finger protein 865"
"CIC","19",10816.654545384,0.830603592090606,0.208633145660295,3.98116794654973,6.85774720196269e-05,0.00868384679720783,"UP",42268537,42295797,"+",61.52,8218,7545,"capicua transcriptional repressor"
"TPGS1","19",534.468234488944,0.820630469931755,0.151579382260668,5.41386603964736,6.16783172732288e-08,0.000213107397367187,"UP",507497,519654,"+",61.72,1114,873,"tubulin polyglutamylase complex subunit 1"
"NR2F6","19",1138.80713461083,0.818085955190892,0.188050427041804,4.35035414734276,1.35917836623073e-05,0.00342427999642255,"UP",17231883,17245919,"-",58.96,2383,1215,"nuclear receptor subfamily 2 group F member 6"
"RASIP1","19",448.438533721588,0.811856189164023,0.20488370918122,3.96252192235516,7.41621948849968e-05,0.00896843422744267,"UP",48720585,48740610,"-",53.6,3199,2892,"Ras interacting protein 1"
"LRP3","19",4096.22016317727,0.811564041272773,0.245702155301206,3.30303997650276,0.000956427520205937,0.0366015126640835,"UP",33177603,33208864,"+",54.7,575,275,"LDL receptor related protein 3"
"WIZ","19",3273.33896659369,0.802382592450038,0.202137234769239,3.9694942565433,7.2025342843009e-05,0.00879800475758089,"UP",15419978,15449956,"-",58.15,6356,3201,"WIZ zinc finger"
"SAMD1","19",3886.11665048016,0.800538570836376,0.170236516236299,4.7025079491475,2.56985211350121e-06,0.0014798676956462,"UP",14087851,14091036,"-",64.5,2196,1299,"sterile alpha motif domain containing 1"
"ZSWIM9","19",747.027279763602,0.800501006815653,0.188649365776306,4.24332731531608,2.20229853205727e-05,0.00459179243933941,"UP",48170680,48197620,"+",50.04,3600,2763,"zinc finger SWIM-type containing 9"
"TLE2","19",949.521965183937,0.781364009084304,0.186682874629303,4.18551519862688,2.84520029131898e-05,0.00537609486295632,"UP",2997639,3047635,"-",54.68,2406,2121,"TLE family member 2, transcriptional corepressor"
"ARID3A","19",354.312364568996,0.76802797188124,0.242227801542126,3.17068464887864,0.00152080143076569,0.0451868592192863,"UP",925781,975939,"+",58.94,377,NA,"AT-rich interaction domain 3A"
"ZNF358","19",2048.44801360233,0.766261207695922,0.237141959752976,3.23123418771656,0.00123256907291588,0.0411065878778494,"UP",7515292,7521025,"+",60.97,662,509,"zinc finger protein 358"
"GEMIN7","19",43.7004666898994,0.765901594572123,0.239619133830031,3.19632903403866,0.00139188286264311,0.0434326316842603,"UP",45079195,45091518,"+",50.44,848,396,"gem nuclear organelle associated protein 7"
"KANK2","19",2626.11630210397,0.762917842288293,0.23883706622785,3.19430251902555,0.00140169148294708,0.0434632182135358,"UP",11164270,11197791,"-",52.98,5183,2556,"KN motif and ankyrin repeat domains 2"
"NPAS1","19",436.81345037397,0.758467460470526,0.218991139630121,3.46346186312189,0.00053327218284463,0.0264197215764772,"UP",47019837,47045775,"+",55.35,2100,1773,"neuronal PAS domain protein 1"
"BICRA","19",1515.90897822295,0.756279008507718,0.212734587413167,3.55503549142619,0.000377928071395726,0.0218134851222248,"UP",47608196,47703277,"+",51.9,5739,4683,"BRD4 interacting chromatin remodeling complex associated protein"
"CTU1","19",188.40496289848,0.731905106049379,0.184251820633036,3.97230867806225,7.11794001751315e-05,0.0087646954500407,"UP",51097606,51108409,"-",54.38,2126,1047,"cytosolic thiouridylase subunit 1"
"HCN2","19",7213.79341139003,0.721139149455745,0.182437004942571,3.95281181952505,7.72381789539072e-05,0.00911259803014244,"UP",589881,617159,"+",63.15,3420,2670,"hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"
"SHC2","19",2116.4757014106,0.716573285015824,0.184887801108944,3.87571965655857,0.000106310027313622,0.0106919970615189,"UP",416589,461033,"-",58.72,2525,1749,"SHC adaptor protein 2"
"PPP1R12C","19",7050.55414133644,0.706023048417625,0.160691802387669,4.39364695601799,1.11464779479259e-05,0.00309872086952341,"UP",55090914,55117637,"-",57.68,1262,704,"protein phosphatase 1 regulatory subunit 12C"
"ZNF787","19",786.22486926355,0.703690973856987,0.165358057610442,4.25555902159166,2.08527345086491e-05,0.00438560205935814,"UP",56087366,56121295,"-",58.61,1940,1149,"zinc finger protein 787"
"FEM1A","19",425.354342472911,0.697070066175872,0.206136679425454,3.38159161251045,0.000720671976061422,0.0309594536643367,"UP",4791734,4801273,"+",55.13,9540,2010,"fem-1 homolog A"
"ZNF653","19",577.292488856275,0.696920484692523,0.14341854257631,4.85934714000949,1.1777347296215e-06,0.000982230764504329,"UP",11483427,11505839,"-",55.65,674,652,"zinc finger protein 653"
"ZBTB7A","19",8294.44279100653,0.690613304398788,0.163347270919381,4.22788394634175,2.35899406413465e-05,0.00475455253626338,"UP",4043303,4066899,"-",61.71,6437,1755,"zinc finger and BTB domain containing 7A"
"ENSG00000279198","19",81.8431008806878,0.688077740911173,0.219283188109704,3.13784995029777,0.00170191977142337,0.047996252403002,"UP",16074292,16077395,"-",60.24,3104,NA,"TEC"
"APC2","19",19977.8112256015,0.672001301148189,0.187901541661975,3.57634799163641,0.000348427767057311,0.0209095106775959,"UP",1446302,1473244,"+",63.5,568,510,"APC regulator of WNT signaling pathway 2"
"SPTBN4","19",10656.9917160328,0.667253014756924,0.13983948557447,4.77156371117789,1.82801137647806e-06,0.00128762631500425,"UP",40466241,40576464,"+",51.05,6105,6009,"spectrin beta, non-erythrocytic 4"
"ZNF628","19",252.792350134137,0.650171401146374,0.208734734768897,3.11482131551426,0.00184056369918007,0.0495722423478499,"UP",55476617,55484487,"+",62.42,3562,3180,"zinc finger protein 628"
"PRR12","19",5420.54214640998,0.644712732621534,0.152427251071653,4.22964219382574,2.34063294569146e-05,0.00475455253626338,"UP",49591182,49626439,"+",55.73,7416,6111,"proline rich 12"
"ZNF444","19",1286.76441165189,0.637838297844117,0.177496360346142,3.59352888476275,0.000326229465329686,0.0203824776911699,"UP",56132599,56160893,"+",54.02,646,270,"zinc finger protein 444"
"TMEM160","19",1065.34304993387,0.633319552504583,0.169631979146367,3.73349150137618,0.000188843568773677,0.0150738302124098,"UP",47045909,47048624,"-",61.56,655,567,"transmembrane protein 160"
"MEX3D","19",962.694934093926,0.629887056945981,0.196578255428801,3.20425601281278,0.00135412008187762,0.0429679893025046,"UP",1554672,1568325,"-",61.04,3114,1956,"mex-3 RNA binding family member D"
"CAMSAP3","19",1703.18218516313,0.629346902609436,0.153433189369867,4.10176510827998,4.10010384893692e-05,0.00635673792887104,"UP",7595863,7618304,"+",58.7,4137,3750,"calmodulin regulated spectrin associated protein family member 3"
"ARHGAP33","19",2178.70402100665,0.612474787379806,0.191231298303861,3.20279573904582,0.00136100476881016,0.0430458195526488,"UP",35774532,35788822,"+",60.93,635,NA,"Rho GTPase activating protein 33"
"PALM","19",12867.1673265382,0.611303768679573,0.186019803820645,3.28622950956865,0.00101538241378298,0.0374850850494741,"UP",708935,748329,"+",59.66,2755,1032,"paralemmin"
"PHLDB3","19",522.498644949037,0.601834995977239,0.173149277330352,3.47581581197706,0.000509301943211428,0.0259279648040477,"UP",43474341,43504935,"-",50.68,3188,1221,"pleckstrin homology like domain family B member 3"
"PLPPR3","19",1691.5977187052,0.589941519433775,0.18188465805901,3.24349247335845,0.00118073930244714,0.0398845820795902,"UP",812488,821955,"-",61.41,2387,2241,"phospholipid phosphatase related 3"
"LMTK3","19",8868.73376613086,0.588096762640146,0.186447541885411,3.15422105699622,0.00160927138071891,0.0465288637594515,"UP",48485271,48513935,"-",58.49,2222,1953,"lemur tyrosine kinase 3"
"OLFM2","19",3514.92918119358,0.576423949836404,0.167175522225137,3.44801644501596,0.000564719652820797,0.0270461574715323,"UP",9853718,9936515,"-",50.51,2124,1437,"olfactomedin 2"
"PPFIA3","19",7150.78700369806,0.574888607954274,0.15298412203474,3.7578318606406,0.000171391980180483,0.0142940911470523,"UP",49119544,49151026,"+",55.14,4583,3585,"PTPRF interacting protein alpha 3"
"MATK","19",2035.62100996864,0.574455744210081,0.183371692009999,3.13273950800844,0.00173183067164745,0.0481463745162372,"UP",3777970,3802129,"-",54.4,1907,1401,"megakaryocyte-associated tyrosine kinase"
"NACC1","19",4906.5563819798,0.571518074315942,0.163502997626687,3.49545930418256,0.000473246613929339,0.0248285089034599,"UP",13116862,13141147,"+",55.36,4524,1584,"nucleus accumbens associated 1"
"CCDC61","19",642.221151550666,0.568792945670165,0.164319157017087,3.461513289111,0.000537147600294666,0.0264591687591177,"UP",45995461,46021318,"+",52.56,1282,999,"coiled-coil domain containing 61"
"LRRC4B","19",8044.70687689958,0.566832628101553,0.137563324115204,4.12052145255556,3.78015865649946e-05,0.00612182622690145,"UP",50516892,50568435,"-",55.28,3019,2142,"leucine rich repeat containing 4B"
"VSTM2B","19",2202.84609296911,0.559927988230961,0.159391214456858,3.51291625538441,0.000443217149037851,0.0238757027862106,"UP",29525994,29564551,"+",51.49,2065,858,"V-set and transmembrane domain containing 2B"
"STK11","19",3123.15664138868,0.533519020016669,0.165674432167861,3.22028579205334,0.00128062858489467,0.0416908539320174,"UP",1177558,1228431,"+",57.49,2466,930,"serine/threonine kinase 11"
"MEGF8","19",12003.0397331556,0.525249560987329,0.159953132561634,3.28377164345273,0.00102427880344097,0.0374850850494741,"UP",42325609,42378769,"+",54.75,10966,8337,"multiple EGF like domains 8"
"CACTIN","19",1638.51167719066,0.521555217322747,0.109523797757807,4.76202640887304,1.91658593153696e-06,0.00128762631500425,"UP",3610645,3626815,"-",61.59,699,354,"cactin, spliceosome C complex subunit"
"LMNB2","19",2318.55181741105,0.517692970963092,0.0971987076108787,5.32613018925728,1.00327234295776e-07,0.000264948924950181,"UP",2427638,2456959,"-",59.73,769,NA,"lamin B2"
"EVI5L","19",6310.3666909192,0.497153946380935,0.120304218059179,4.13247311192681,3.5888076020333e-05,0.0060011913542764,"UP",7830218,7864976,"+",58.04,3903,2418,"ecotropic viral integration site 5 like"
"EPN1","19",10478.0994655629,0.484333163246023,0.111251075710804,4.35351442807655,1.33972273758386e-05,0.00341079306644246,"UP",55675226,55709858,"+",54.85,16219,1731,"epsin 1"
"DACT3","19",3599.96434667205,0.45455585187977,0.127388518218348,3.56826390821697,0.000359354454336186,0.0211984069087195,"UP",46647551,46661182,"-",54.78,2939,1890,"dishevelled binding antagonist of beta catenin 3"
"PPP1R37","19",2866.47830910403,0.452447347495093,0.123328756077129,3.6686281601035,0.000243855444797557,0.0171098781323925,"UP",45091396,45148077,"+",55.56,176,NA,"protein phosphatase 1 regulatory subunit 37"
"C19orf25","19",1240.21309672701,0.451337915892467,0.141583672048193,3.18778224468453,0.00143368460369999,0.0439320072014925,"UP",1461143,1479219,"-",62.64,853,216,"chromosome 19 open reading frame 25"
"ZNF579","19",683.687496533446,0.446014632521928,0.129916021759863,3.43309952444775,0.000596723014696188,0.0278215594051411,"UP",55576774,55580848,"-",64.61,2922,1689,"zinc finger protein 579"
"KRI1","19",1581.70506788504,0.435308930268354,0.138201998056216,3.14980200279944,0.00163381148146971,0.04693036162806,"UP",10553085,10566031,"-",55.09,3744,NA,"KRI1 homolog"
"SCAF1","19",7741.54957929328,0.403409720645134,0.107443398623789,3.75462546617373,0.000173600869332246,0.0143791459783209,"UP",49642209,49658642,"+",58.14,4222,3939,"SR-related CTD associated factor 1"
"MPND","19",748.465647673242,0.397027024255319,0.105047616575287,3.77949578675849,0.000157146252220796,0.0135269279179774,"UP",4343527,4360086,"+",55.95,1567,1416,"MPN domain containing"
"MED25","19",1951.00281862148,0.326017401469579,0.0735853721184781,4.43046480684593,9.40301926407872e-06,0.00287875220153175,"UP",49818282,49840383,"+",55.17,506,NA,"mediator complex subunit 25"
"ZNF507","19",2563.377286143,-0.358351946186179,0.101196886543881,-3.54113608061244,0.000398408040479461,0.0225046364511929,"DOWN",32345594,32387667,"+",39.82,7638,2862,"zinc finger protein 507"
"ZNF737","19",2001.2917635085,-0.372921201122534,0.107779917779575,-3.46002491749169,0.000540125404531778,0.0265105956748289,"DOWN",20535825,20565809,"-",39.46,417,160,"zinc finger protein 737"
"ZFP30","19",868.346080392687,-0.375680499335927,0.118363624776172,-3.17395230203828,0.0015037840070623,0.045081686220397,"DOWN",37613749,37692337,"-",41.09,444,279,"ZFP30 zinc finger protein"
"ZNF791","19",1919.34966248033,-0.392737438900028,0.0958884299040492,-4.09577505120296,4.20758339830887e-05,0.00644962433249971,"DOWN",12610918,12633840,"+",45.22,6412,210,"zinc finger protein 791"
"ZNF506","19",1680.85833168058,-0.397610530069065,0.123820262418284,-3.21119114354543,0.00132185978839406,0.0423450342279454,"DOWN",19761038,19821751,"-",41.77,609,NA,"zinc finger protein 506"
"ZNF134","19",1194.96582697948,-0.39973662851184,0.113999415031753,-3.50647964641309,0.000454076162345925,0.0242536754550175,"DOWN",57614233,57624724,"+",46.32,559,NA,"zinc finger protein 134"
"ZNF548","19",618.299691367124,-0.41481331736611,0.119213672991737,-3.47957836509963,0.000502203470146446,0.0257861570272368,"DOWN",57389850,57403498,"+",45.44,5461,1602,"zinc finger protein 548"
"ZNF285","19",397.853474829425,-0.424916946131373,0.128235834528212,-3.31355855166905,0.000921168178085065,0.0357730576026589,"DOWN",44382298,44401608,"-",41.87,6031,1773,"zinc finger protein 285"
"ZNF121","19",1587.97908788466,-0.439874752063363,0.0844829200340314,-5.20667079080804,1.92258739756011e-07,0.000387497489978241,"DOWN",9560329,9584504,"-",41.93,7177,1173,"zinc finger protein 121"
"ZNF256","19",390.569099042601,-0.455421013251662,0.127303848824136,-3.57743318413573,0.000346984876033764,0.0209095106775959,"DOWN",57940833,57947706,"-",48.6,2207,1884,"zinc finger protein 256"
"ZNF540","19",803.152211742855,-0.469146874994131,0.113159460590204,-4.14589175794236,3.38493714787991e-05,0.00594947911847439,"DOWN",37551406,37614179,"+",39.55,3147,1983,"zinc finger protein 540"
"ZNF561","19",713.348706441304,-0.475957893944358,0.108942587786489,-4.36888735264087,1.24881157807681e-05,0.00334000109484603,"DOWN",9604680,9621236,"-",44.45,912,132,"zinc finger protein 561"
"ZNF426","19",1069.93212405689,-0.479012920034336,0.108399462170682,-4.41896030148284,9.91768611070645e-06,0.00289958178348119,"DOWN",9523223,9538645,"-",43.51,7104,1665,"zinc finger protein 426"
"ZNF302","19",1850.96452613662,-0.48492283792314,0.150267826626214,-3.22705697427413,0.00125070553827884,0.041211940257237,"DOWN",34677639,34686397,"+",39.83,568,NA,"zinc finger protein 302"
"ZNF486","19",218.027030628438,-0.486941371164468,0.143695434141658,-3.38870454773414,0.00070223630925293,0.0304924369400204,"DOWN",20167214,20200488,"+",40.91,3895,1392,"zinc finger protein 486"
"ZNF606","19",947.14572502362,-0.505112446144046,0.161790459414474,-3.12201626704113,0.00179617013672585,0.0492454219140504,"DOWN",57977076,58003349,"-",45.01,3606,177,"zinc finger protein 606"
"ZNF677","19",581.053925911237,-0.508701003611609,0.121634078470343,-4.18222434048892,2.88670914717432e-05,0.00541224398709752,"DOWN",53235381,53254898,"-",38.84,3512,1755,"zinc finger protein 677"
"ZNF254","19",1617.23247739881,-0.545874765021414,0.119248627423483,-4.57761885244069,4.70298591632073e-06,0.00184967021101507,"DOWN",24033405,24129968,"+",41.42,792,162,"zinc finger protein 254"
"ZNF432","19",657.125323191267,-0.546803372758374,0.139910736621216,-3.90823024710927,9.29746794606585e-05,0.00990610395346029,"DOWN",52031378,52095738,"-",41.15,4637,1959,"zinc finger protein 432"
"ZNF229","19",571.306897981235,-0.548556161396141,0.139126681633686,-3.94285377150347,8.05177524060139e-05,0.00924081931917809,"DOWN",44417519,44448578,"-",41.83,550,NA,"zinc finger protein 229"
"ZNF136","19",546.21783254222,-0.549698401483885,0.155207316539159,-3.54170417826402,0.000397551048002097,0.0225046364511929,"DOWN",12163064,12189871,"+",44.4,474,128,"zinc finger protein 136"
"ZNF529","19",1150.56292408476,-0.550673671954403,0.119333484366897,-4.61457800277859,3.93894822456469e-06,0.00174266851852365,"DOWN",36534774,36605276,"-",40.96,395,338,"zinc finger protein 529"
"ZNF559","19",723.510590512217,-0.557336224677176,0.178133665314392,-3.12875291536567,0.00175549859592837,0.0485795069120406,"DOWN",9323772,9351162,"+",40.31,2991,1809,"zinc finger protein 559"
"ZNF615","19",1005.14527188618,-0.561073690183916,0.10112729454167,-5.54819243139864,2.88638097290605e-08,0.00015875869533377,"DOWN",51991332,52008230,"-",39.06,4094,2196,"zinc finger protein 615"
"ZNF682","19",360.302669108638,-0.576865445357845,0.148907149039249,-3.87399429160917,0.000107065921387018,0.0107003982424232,"DOWN",19997058,20039505,"-",41.4,552,249,"zinc finger protein 682"
"ZNF826P","19",309.524327485141,-0.58649548054112,0.170489556462194,-3.44006690328374,0.000581570404776914,0.0275801211959499,"DOWN",20397334,20409959,"-",36.13,1910,NA,"zinc finger protein 826, pseudogene"
"ZNF28","19",585.815668377799,-0.611883304051967,0.184411337470657,-3.31803517313206,0.000906530681734023,0.0354779143501927,"DOWN",52797408,52857600,"-",45.1,4558,2157,"zinc finger protein 28"
"ZNF77","19",219.485675758161,-0.620211528420392,0.194861155060232,-3.18283820204536,0.00145839084699204,0.0443123630971726,"DOWN",2933218,2944971,"-",49.74,2040,1638,"zinc finger protein 77"
"ZNF627","19",514.168680106619,-0.637540577045691,0.191947692970765,-3.32142870371874,0.000895578600409354,0.0352776287125418,"DOWN",11559374,11619161,"+",48.22,588,NA,"zinc finger protein 627"
"ZIK1","19",304.630661531001,-0.641183477879359,0.145723463665358,-4.40000163152714,1.08250064270622e-05,0.0030443442493596,"DOWN",57578456,57593890,"+",47.31,572,NA,"zinc finger protein interacting with K protein 1"
"ZNF43","19",980.594268634756,-0.69801037194392,0.13709985220726,-5.09125546604314,3.55700395547903e-07,0.00052766416042436,"DOWN",21804946,21852125,"-",41.77,5584,2412,"zinc finger protein 43"
"ZNF799","19",139.795548041156,-0.720300987383153,0.204355809546278,-3.52473946780571,0.000423899479170955,0.0233009836437017,"DOWN",12390016,12401271,"-",41.86,4076,NA,"zinc finger protein 799"
"ZNF404","19",209.465254822734,-0.750471913613184,0.201452779088423,-3.72529938285825,0.000195083551257777,0.0153248341858247,"DOWN",43872365,43901385,"-",36.81,1849,1659,"zinc finger protein 404"
"ZNF818P","19",424.684687679314,-0.791491285545963,0.213081933037283,-3.71449270364689,0.000203611744231364,0.0158856569225154,"DOWN",53204016,53214522,"+",43.29,3644,NA,"zinc finger protein 818, pseudogene"
"ZNF724","19",91.985056627525,-0.79413251537463,0.246757892950543,-3.21826591189849,0.00128968193795462,0.0417008654430086,"DOWN",23221599,23250394,"-",40.39,2798,1860,"zinc finger protein 724"
"ZNF441","19",754.275265942581,-0.800970300507276,0.193303879648035,-4.14358109090036,3.41924087268643e-05,0.00594947911847439,"DOWN",11767000,11784078,"+",41.78,560,NA,"zinc finger protein 441"
"ENSG00000269374","19",37.5109714283855,-1.13168208921928,0.316399370258553,-3.57675202796547,0.00034788989871271,0.0209095106775959,"DOWN",42485076,42485714,"-",44.91,639,NA,"zinc finger, AN1-type domain 5 (ZFAND5) pseudogene"
"ZNF426-DT","19",44.8688348722931,-1.21752211061136,0.374101739095033,-3.25452138649928,0.00113583607675046,0.0389133603928252,"DOWN",9538665,9539742,"+",50.09,941,NA,"ZNF426 divergent transcript"
"ZNF730","19",72.3025032056402,-1.31430631618422,0.394835690705416,-3.32874242912556,0.000872390433473993,0.0346492200566353,"DOWN",23075210,23147221,"+",41.52,464,138,"zinc finger protein 730"
"CYP4F3","19",223.283530235453,-2.11704049208277,0.370953357136342,-5.70702610275787,1.14967156746522e-08,0.00015875869533377,"DOWN",15640897,15662825,"+",45.74,2078,NA,"cytochrome P450 family 4 subfamily F member 3"
"ENSG00000167046","20",32.5087077492749,2.18460911955006,0.5679861716938,3.84623645508006,0.000119946014899421,0.0117449972322162,"UP",62640719,62643304,"-",65.12,1933,NA,"novel transcript, antisense to SLCO4A1"
"SLCO4A1-AS1","20",44.8360361417586,2.13822775588972,0.620023723832465,3.44862248604455,0.000563453854592638,0.0270390772364634,"UP",62663019,62666724,"-",60.96,673,NA,"SLCO4A1 antisense RNA 1"
"ENSG00000231703","20",40.1306105836826,1.85474356950239,0.566574206488131,3.2736110261688,0.00106182667251532,0.0379740759665294,"UP",53397661,53412910,"-",43.8,3280,NA,"novel transcript, antisense to TSHZ2"
"SLCO4A1","20",1562.69424119237,1.80926254835747,0.462930498684009,3.90828116423681,9.2955091170272e-05,0.00990610395346029,"UP",62642503,62685785,"+",58.19,2716,2169,"solute carrier organic anion transporter family member 4A1"
"ENSG00000280936","20",82.3321925885092,1.51970078501322,0.449561460701938,3.38040716977915,0.000723785198954589,0.0309831306582579,"UP",63422269,63424555,"+",64.63,519,NA,"novel transcript, antisense to KCNQ2"
"LIME1","20",167.063102533834,1.32015765464577,0.385327305209876,3.42606827182081,0.000612386435536499,0.0280579485346823,"UP",63736283,63739103,"+",68.95,451,320,"Lck interacting transmembrane adaptor 1"
"ADAM33","20",423.531440194122,1.22815492436865,0.338870694125757,3.62425829574062,0.00028979188419339,0.0188411465352186,"UP",3667965,3682246,"-",61.2,3001,NA,"ADAM metallopeptidase domain 33"
"XKR7","20",306.478102416457,0.987383103303337,0.257342343351647,3.83684663178077,0.000124624246738711,0.0119005648146978,"UP",31968151,32003387,"+",51.79,7695,1740,"XK related 7"
"ZGPAT","20",433.405757499504,0.606722558818728,0.189489402448474,3.20188121857478,0.00136533284418041,0.0430458195526488,"UP",63707465,63736142,"+",49.61,1881,1536,"zinc finger CCCH-type and G-patch domain containing"
"SNX21","20",1270.88889533749,0.601119146926256,0.156860983587765,3.83217759558371,0.000127013993654052,0.0119331421686187,"UP",45833799,45843276,"+",52.48,3206,1122,"sorting nexin family member 21"
"CEP250","20",7287.68548558779,0.475708770729873,0.128756978487459,3.69462514822997,0.000220211413620148,0.0165630840064514,"UP",35455164,35519280,"+",47.9,868,492,"centrosomal protein 250"
"ZNF335","20",2285.13317342154,0.389926089281302,0.0996740828987742,3.91201080502841,9.15308155836704e-05,0.00988287636476184,"UP",45948660,45972203,"-",53.48,4454,4029,"zinc finger protein 335"
"NFS1","20",879.531325903343,-0.465768905294605,0.149481650803924,-3.11589350792999,0.00183388486144421,0.0495579209596532,"DOWN",35668052,35699355,"-",46.44,3008,1374,"NFS1 cysteine desulfurase"
"CSTF1","20",650.601439965007,-0.55339934936564,0.160354012641964,-3.45111007980361,0.000558285812384909,0.0268978100763773,"DOWN",56392371,56406362,"+",41.14,585,NA,"cleavage stimulation factor subunit 1"
"ITCH","20",1325.46920264885,-0.564407927834086,0.139126964236671,-4.0567831759339,4.97532305439101e-05,0.00691569904560351,"DOWN",34363235,34511773,"+",40.54,5266,2493,"itchy E3 ubiquitin protein ligase"
"ENSG00000289404","21",29.6435920246807,1.76659323700237,0.444302851933894,3.9761015021916,7.00542341088418e-05,0.0087646954500407,"UP",38497742,38498268,"-",45.16,527,NA,"novel transcript, sense intronic to ERG"
"LRRC3","21",128.353665562949,1.48426049130591,0.413854233627552,3.58643302569588,0.000335232112112997,0.0204745552110226,"UP",44455510,44462196,"+",61.15,5845,774,"leucine rich repeat containing 3"
